Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRC24,OUT019,604.2557
NCZ05,OUT017,1420.6373
FDJ57,OUT049,4089.8152
FDX11,OUT017,3484.4153
FDE09,OUT035,1750.8281
NCK06,OUT049,1758.5386
DRE37,OUT017,3269.0374
FDV56,OUT046,1603.884
FDY43,OUT017,2364.286
FDV35,OUT013,2451.6567
FDF05,OUT019,719.61707
FDA36,OUT035,2450.8035
FDS13,OUT027,5680.391
FDU47,OUT013,2401.3945
FDI36,OUT010,452.25735
FDH48,OUT046,1238.4272
FDZ14,OUT013,1633.6909
FDS46,OUT013,2135.193
FDE21,OUT017,2092.6025
FDA26,OUT049,5018.137
FDV12,OUT046,1305.8192
FDL46,OUT019,391.7542
FDN57,OUT013,2160.595
NCJ18,OUT017,1752.4606
FDO36,OUT045,3005.072
FDX55,OUT018,1697.7202
FDT25,OUT019,333.186
FDD16,OUT049,1378.569
NCX18,OUT013,2988.8726
NCG55,OUT018,1592.9296
NCV18,OUT049,1240.7756
NCS18,OUT035,1755.4661
FDC37,OUT045,1604.7582
FDE47,OUT046,1971.6295
DRG49,OUT019,527.9251
FDC39,OUT049,4085.3862
FDH24,OUT019,451.44836
FDV39,OUT027,4473.2866
NCL17,OUT045,2209.688
NCY53,OUT035,1759.4788
FDH52,OUT013,1110.2847
NCD19,OUT018,741.18286
FDI44,OUT046,1159.9618
DRD49,OUT027,6397.2183
FDN08,OUT035,2249.131
FDO20,OUT027,6035.935
FDY02,OUT046,4605.309
FDX23,OUT045,1259.963
FDX01,OUT017,2002.1797
FDH20,OUT027,2500.5298
NCX41,OUT017,4173.9253
FDD21,OUT027,3244.0913
DRH11,OUT019,260.80518
DRE60,OUT018,2810.7178
FDB10,OUT013,3509.6604
FDH38,OUT013,1249.8276
NCL07,OUT018,405.31427
FDD48,OUT046,1851.405
NCT54,OUT027,2751.8606
FDF32,OUT027,5727.318
DRH51,OUT045,1177.62
DRG03,OUT035,2268.18
NCY42,OUT019,203.90375
FDH32,OUT017,1640.7771
NCJ06,OUT027,3145.162
FDH47,OUT027,2893.664
FDZ08,OUT018,1234.6857
FDK16,OUT017,1707.7058
DRG01,OUT018,962.1585
NCM53,OUT027,2537.575
NCB07,OUT035,2422.704
NCZ06,OUT035,3545.737
FDU48,OUT049,2126.1506
NCB55,OUT027,2052.7903
FDP15,OUT013,5690.5093
FDF17,OUT046,3402.9773
NCN06,OUT049,2937.8762
DRM48,OUT018,-173.60725
FDH10,OUT046,1787.2979
FDC60,OUT018,1121.7626
FDE35,OUT018,532.7268
DRI23,OUT013,2591.6536
NCR38,OUT013,3024.8984
FDP04,OUT035,808.571
NCW17,OUT045,2393.5007
FDX34,OUT017,2185.4795
NCK53,OUT045,1512.5695
NCO54,OUT010,179.24579
NCH55,OUT046,1900.8225
FDT44,OUT027,3559.2983
DRG49,OUT046,3532.2793
FDX46,OUT010,361.64313
DRG36,OUT049,3370.81
FDU37,OUT049,1714.6199
FDK10,OUT049,678.24506
DRF37,OUT027,6669.4
FDC44,OUT035,1983.8976
FDP15,OUT046,4640.656
FDZ27,OUT027,1310.9202
FDY22,OUT019,255.44287
DRG51,OUT035,2943.5842
FDN58,OUT045,3383.4663
FDW01,OUT049,2556.417
FDX24,OUT018,1325.4037
FDO51,OUT017,724.99207
FDJ52,OUT027,3964.247
NCY06,OUT010,375.48334
FDE20,OUT018,2467.598
FDT23,OUT010,259.27448
FDQ51,OUT046,707.32635
FDE35,OUT046,1164.2532
FDB46,OUT013,3126.2566
NCG19,OUT035,3468.1582
NCL06,OUT018,3401.8867
FDT36,OUT019,61.779343
FDC56,OUT049,1720.7076
FDJ26,OUT049,2951.404
FDZ59,OUT017,3027.9858
FDV11,OUT027,4598.428
FDR13,OUT010,173.6104
FDI15,OUT018,3098.6687
FDF47,OUT018,3249.517
NCB54,OUT019,513.36945
NCK19,OUT027,5200.1216
FDX16,OUT017,2620.5693
FDL50,OUT045,1758.3691
NCE31,OUT035,491.3953
DRJ01,OUT049,2212.495
FDE22,OUT013,2418.7217
FDY20,OUT019,296.57755
NCO14,OUT045,269.52795
NCR50,OUT017,2760.7708
DRM47,OUT017,2519.2808
FDO27,OUT010,509.16086
FDJ20,OUT027,3419.9514
NCX17,OUT013,3696.3577
FDG59,OUT049,510.77478
FDD52,OUT045,1448.6062
FDO48,OUT017,4648.3047
FDC59,OUT019,418.63858
FDS15,OUT018,1407.0132
FDB47,OUT035,4367.4917
FDV14,OUT019,62.762363
FDB27,OUT013,2598.9932
FDA35,OUT035,2155.502
FDN51,OUT018,3893.8718
FDO39,OUT019,1121.7607
FDB28,OUT049,2480.184
DRJ25,OUT046,811.16595
FDH46,OUT027,2866.4294
FDI10,OUT045,3183.9973
FDU21,OUT018,172.89137
FDD09,OUT049,3053.4575
FDD10,OUT046,2160.4897
FDN31,OUT010,520.6737
FDA46,OUT018,2997.6025
FDM56,OUT046,1914.9691
FDF11,OUT010,-218.43571
FDS32,OUT018,1621.5238
NCM06,OUT013,2374.6516
FDZ26,OUT045,3936.3489
FDO01,OUT013,1563.2122
FDJ46,OUT049,2700.2566
FDG26,OUT019,409.01703
FDZ38,OUT035,4460.9575
NCO55,OUT013,2101.6448
FDT60,OUT035,2093.986
FDW37,OUT049,1337.3441
NCK42,OUT018,2681.5994
FDA45,OUT046,1954.5842
FDW55,OUT018,4521.932
FDY44,OUT017,3763.9717
FDQ31,OUT017,1414.0643
FDM09,OUT049,2635.3853
FDH12,OUT018,1391.2479
NCQ43,OUT035,1366.5453
FDT33,OUT035,2979.9697
NCT41,OUT018,1759.8175
DRJ25,OUT010,161.59439
NCQ41,OUT046,3359.389
NCN17,OUT049,1579.4762
DRO35,OUT027,2759.3413
FDU27,OUT018,533.2403
FDY43,OUT027,4776.929
FDG46,OUT035,2138.4832
DRL49,OUT018,1400.272
NCB55,OUT049,825.8883
FDK28,OUT049,5674.583
FDO49,OUT045,663.72687
FDT03,OUT013,1310.3153
FDW33,OUT027,2822.0305
FDR02,OUT035,1930.0546
FDF50,OUT013,2395.4668
FDA40,OUT018,1036.4723
NCT53,OUT018,2084.603
FDY60,OUT035,2247.7449
FDP44,OUT027,2766.2273
NCQ50,OUT045,4693.0474
NCC30,OUT017,3359.9812
FDQ60,OUT018,1937.0314
FDG41,OUT046,1688.9121
FDQ03,OUT046,4449.8613
FDM03,OUT045,1924.5042
FDZ51,OUT018,1099.5057
DRF51,OUT035,687.28735
FDF39,OUT017,4631.3984
FDW52,OUT035,3023.5085
FDY22,OUT049,3262.6565
FDG14,OUT013,2263.2812
FDA57,OUT017,803.4374
FDL45,OUT019,231.70444
FDX28,OUT046,1432.5543
NCQ54,OUT013,3333.9893
FDH40,OUT045,1238.3059
FDU52,OUT035,2434.1829
FDT60,OUT010,195.56032
FDK08,OUT045,1200.8462
FDN04,OUT049,2403.731
FDE50,OUT013,2968.8174
FDI16,OUT049,825.26294
FDM50,OUT049,951.4251
NCV30,OUT049,1047.337
FDT44,OUT013,1750.8184
FDY60,OUT013,2077.6355
FDT56,OUT017,1014.7789
FDV58,OUT018,2381.8818
FDU04,OUT013,2001.3298
NCN05,OUT027,3932.498
FDI53,OUT018,2345.1392
FDD34,OUT046,2340.3362
FDW47,OUT027,3294.0852
FDT51,OUT027,2682.2988
FDO27,OUT013,1932.9663
NCQ18,OUT018,1407.0784
NCW05,OUT013,2327.9841
FDI15,OUT010,1623.1134
NCH43,OUT010,-355.59494
FDT40,OUT049,1852.5961
NCG19,OUT017,2410.0286
NCM30,OUT035,590.3386
FDB38,OUT017,3084.5015
FDB22,OUT046,2380.127
FDC58,OUT046,722.88153
NCI29,OUT013,1846.0437
FDA23,OUT010,236.14859
DRG48,OUT013,2436.9973
FDV21,OUT013,2219.9595
NCG18,OUT019,255.30861
FDG40,OUT045,456.52673
FDU24,OUT018,1321.0361
FDA22,OUT049,3480.6733
FDY35,OUT046,904.87885
FDJ15,OUT045,2729.498
NCW18,OUT018,2753.0486
FDK56,OUT018,3400.4592
FDF44,OUT046,2560.3357
FDP51,OUT049,2115.0374
FDU22,OUT027,3382.3386
FDM28,OUT017,2706.544
NCL42,OUT046,4261.6084
FDJ15,OUT019,640.3631
FDI32,OUT018,1591.0289
DRL11,OUT046,2508.876
DRO59,OUT018,699.4589
FDA07,OUT019,307.5527
NCO53,OUT013,2833.183
FDO21,OUT045,3939.1833
FDW39,OUT045,2660.4758
NCV17,OUT013,2455.8008
FDE22,OUT046,2556.8499
NCB06,OUT018,2229.3992
DRF48,OUT017,2884.9275
FDB05,OUT013,4042.4663
FDP28,OUT027,6458.891
FDP23,OUT046,3583.7617
NCS41,OUT018,2849.5483
FDS40,OUT018,454.9738
FDA16,OUT017,4652.73
FDN20,OUT035,2960.8176
FDF04,OUT027,6381.0522
DRG36,OUT018,2586.642
FDW16,OUT018,1256.6045
FDU09,OUT017,827.43524
FDW01,OUT046,2512.7537
FDB15,OUT045,4405.8574
NCJ17,OUT049,1485.1512
NCT18,OUT018,3399.7139
FDG16,OUT018,3073.5032
FDP27,OUT017,3430.644
FDQ44,OUT027,3543.3652
FDL50,OUT027,3664.6072
FDW57,OUT027,4015.583
FDS34,OUT013,1630.0107
NCV30,OUT035,1101.672
FDD26,OUT018,2226.8042
FDA03,OUT045,2292.9995
FDS27,OUT018,2560.2937
FDM12,OUT013,2431.2905
NCV42,OUT027,2829.0525
NCS41,OUT046,3304.6611
FDN56,OUT018,1470.6846
DRK59,OUT046,4070.9253
NCG18,OUT046,1628.3464
NCN26,OUT017,1881.732
FDI60,OUT027,1644.8833
NCI43,OUT049,859.09576
NCL17,OUT049,2302.315
FDQ19,OUT019,-655.25867
FDY43,OUT049,2825.9858
FDR36,OUT049,763.0815
FDJ58,OUT049,2561.3164
DRY23,OUT045,724.7035
FDK26,OUT027,6042.592
DRH03,OUT045,1463.5684
FDC10,OUT010,822.0684
FDD23,OUT013,3914.3027
FDP32,OUT045,1787.4055
FDO31,OUT035,1521.4368
FDQ57,OUT013,2363.0977
FDX32,OUT027,3651.0518
FDC39,OUT027,5477.058
FDU55,OUT046,5081.144
FDL45,OUT013,2338.3765
DRK37,OUT049,5198.138
FDK22,OUT013,3192.683
DRG37,OUT027,3502.4297
FDK22,OUT017,3856.2312
DRH36,OUT018,776.99084
DRC36,OUT018,3242.9294
DRE03,OUT027,841.70044
FDF34,OUT046,2280.8115
FDZ22,OUT046,1387.644
FDC44,OUT010,73.965
FDN31,OUT027,5634.8037
FDO03,OUT017,4747.6865
FDA01,OUT049,768.94653
NCH42,OUT049,4777.4805
FDF46,OUT018,1574.369
DRL35,OUT046,698.0433
FDW46,OUT049,1279.1848
FDB58,OUT046,2188.0356
FDD47,OUT018,2898.0222
NCO17,OUT045,1714.7622
FDJ26,OUT017,5602.5938
FDU37,OUT045,1564.9109
